,movieid,title,year,romance,sci-fi,animation,film-noir,musical,adventure,thriller,horror,documentary,fantasy,mystery,children,comedy,crime,western,imax,war,drama,action,average_rating,num_ratings
1132,1375,Star Trek III: The Search for Spock,1984.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.261904761904762,42
1797,2273,Rush Hour,1998.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,3.261904761904762,42
7466,79592,"Other Guys, The",2010.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.261904761904762,21
8615,117529,Jurassic World,2015.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3.260869565217391,23
2,3,Grumpier Old Men,1995.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.2596153846153846,52
5508,148671,Saw,2003.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.257142857142857,35
5507,8957,Saw,2004.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3.257142857142857,35
1658,2094,"Rocketeer, The",1991.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2564102564102564,39
1756,2205,Mr. & Mrs. Smith,1941.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.253968253968254,63
1757,33679,Mr. & Mrs. Smith,2005.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3.253968253968254,63
6363,46970,Talladega Nights: The Ballad of Ricky Bobby,2006.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.25,28
488,531,"Secret Garden, The",1993.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3.25,24
253,276,Milk Money,1994.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.25,22
352,376,"River Wild, The",1994.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.25,40
176,198,Strange Days,1995.0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,3.25,28
7982,95510,"Amazing Spider-Man, The",2012.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3.25,30
126,145,Bad Boys,1995.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,3.2450980392156863,51
1813,2294,Antz,1998.0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,3.2444444444444445,45
1705,2145,Pretty in Pink,1986.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.242424242424242,33
6364,46972,Night at the Museum,2006.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,3.239130434782609,23
55,60,"Indian in the Cupboard, The",1995.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3.235294117647059,34
265,288,Natural Born Killers,1994.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3.233695652173913,92
2017,2528,Logan's Run,1976.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2291666666666665,24
7673,86880,Pirates of the Caribbean: On Stranger Tides,2011.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,3.2291666666666665,24
150,170,Hackers,1995.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,3.2285714285714286,35
2030,2541,Cruel Intentions,1999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.225,40
22,22,Copycat,1995.0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,3.2222222222222223,36
2888,3698,"Running Man, The",1987.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2205882352941178,34
6263,44022,Ice Age 2: The Meltdown,2006.0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3.217391304347826,23
1210,1479,"Saint, The",1997.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.216666666666667,30
2908,26322,Gone in 60 Seconds,1974.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3.2153846153846155,65
2907,3717,Gone in 60 Seconds,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.2153846153846155,65
1888,2376,"View to a Kill, A",1985.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3.2142857142857144,21
6458,49286,"Holiday, The",2006.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.2083333333333335,24
1617,2046,Flight of the Navigator,1986.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.2083333333333335,24
3911,5254,Blade II,2002.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3.2058823529411766,34
429,468,"Englishman Who Went Up a Hill But Came Down a Mountain, The",1995.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.2045454545454546,22
1774,2245,Working Girl,1988.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.2045454545454546,22
293,317,"Santa Clause, The",1994.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3.2037037037037037,81
1157,1407,Scream,1996.0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,3.2,70
2971,3798,What Lies Beneath,2000.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,3.2,25
2131,2683,Austin Powers: The Spy Who Shagged Me,1999.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3.1983471074380163,121
2139,2694,Big Daddy,1999.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.1979166666666665,48
1917,2409,Rocky II,1979.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.1923076923076925,26
5438,8783,"Village, The",2004.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3.1923076923076925,26
888,1092,Basic Instinct,1992.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,3.1914893617021276,47
5084,7444,13 Going on 30,2004.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.1904761904761907,21
344,367,"Mask, The",1994.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,3.1847133757961785,157
32,31,Dangerous Minds,1995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.1842105263157894,38
5048,7346,"Girl Next Door, The",2004.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.1818181818181817,22
5049,59604,"Girl Next Door, The",2007.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,3.1818181818181817,22
845,1032,Alice in Wonderland,1951.0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3.181159420289855,69
846,74789,Alice in Wonderland,2010.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3.181159420289855,69
847,80748,Alice in Wonderland,1933.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3.181159420289855,69
1572,2001,Lethal Weapon 2,1989.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,3.1808510638297873,47
1848,2335,"Waterboy, The",1998.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.1785714285714284,28
1971,2470,Crocodile Dundee,1986.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.175438596491228,57
699,852,Tin Cup,1996.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.1744186046511627,43
4285,5945,About Schmidt,2002.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.173076923076923,26
6868,60040,"Incredible Hulk, The",2008.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.1714285714285713,35
2941,3755,"Perfect Storm, The",2000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.1704545454545454,44
5923,31685,Hitch,2005.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.1666666666666665,45
7611,84954,"Adjustment Bureau, The",2011.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.1666666666666665,21
1273,1587,Conan the Barbarian,1982.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3.1666666666666665,33
4063,5502,Signs,2002.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.1666666666666665,63
1274,89190,Conan the Barbarian,2011.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3.1666666666666665,33
2451,3087,Scrooged,1988.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.1666666666666665,24
3612,4734,Jay and Silent Bob Strike Back,2001.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.161764705882353,34
5811,27706,Lemony Snicket's A Series of Unfortunate Events,2004.0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,3.16,25
6620,53953,1408,2007.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3.16,25
6871,60072,Wanted,2008.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.159090909090909,22
3981,5378,Star Wars: Episode II - Attack of the Clones,2002.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3.157608695652174,92
3429,4447,Legally Blonde,2001.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.15625,64
1764,5679,"Ring, The",2002.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3.15625,48
1763,2226,"Ring, The",1927.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.15625,48
4786,6934,"Matrix Revolutions, The",2003.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,3.151898734177215,79
1903,2393,Star Trek: Insurrection,1998.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.1515151515151514,33
2829,3624,Shanghai Noon,2000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,3.1511627906976742,43
1076,1320,Alien³ (a.k.a. Alien 3),1992.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3.148936170212766,47
46,48,Pocahontas,1995.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3.1470588235294117,68
6051,64997,War of the Worlds,2005.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.144230769230769,52
6050,34048,War of the Worlds,2005.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3.144230769230769,52
4451,6281,Phone Booth,2002.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.140625,32
3674,4823,Serendipity,2001.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.14,25
1137,1380,Grease,1978.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.139705882352941,68
3137,4018,What Women Want,2000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.138888888888889,54
1979,2478,¡Three Amigos!,1986.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.1346153846153846,26
2840,3638,Moonraker,1979.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3.1346153846153846,26
6612,53519,Death Proof,2007.0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,3.1346153846153846,26
2088,2634,"Mummy, The",1959.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1344086021505375,93
2086,2617,"Mummy, The",1999.0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,3.1344086021505375,93
2087,2633,"Mummy, The",1932.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1344086021505375,93
3142,4023,"Family Man, The",2000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.130434782608696,23
479,520,Robin Hood: Men in Tights,1993.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.130434782608696,69
24,24,Powder,1995.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.125,28
6319,45447,"Da Vinci Code, The",2006.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3.122448979591837,49
1933,2424,You've Got Mail,1998.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.12,50
1664,2100,Splash,1984.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.1176470588235294,51
636,748,"Arrival, The",1996.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.1136363636363638,22
1693,2134,Weird Science,1985.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.1136363636363638,22
659,786,Eraser,1996.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3.109375,64
1991,2496,Blast from the Past,1999.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.108695652173913,23
2095,2628,Star Wars: Episode I - The Phantom Menace,1999.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.107142857142857,140
5874,30825,Meet the Fockers,2004.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.106060606060606,33
1371,1711,Midnight in the Garden of Good and Evil,1997.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3.1041666666666665,24
3357,4344,Swordfish,2001.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3.1029411764705883,34
375,410,Addams Family Values,1993.0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3.1011904761904763,84
1577,2006,"Mask of Zorro, The",1998.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.1,60
1135,1378,Young Guns,1988.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3.1,25
2463,3101,Fatal Attraction,1987.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.0972222222222223,36
2028,2539,Analyze This,1999.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.095744680851064,47
359,383,Wyatt Earp,1994.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0952380952380953,21
1585,2013,"Poseidon Adventure, The",1972.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0952380952380953,21
1145,1391,Mars Attacks!,1996.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.0930232558139537,86
405,442,Demolition Man,1993.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0925925925925926,81
822,2059,"Parent Trap, The",1998.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3.0925925925925926,27
821,1013,"Parent Trap, The",1961.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3.0925925925925926,27
582,653,Dragonheart,1996.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3.0923076923076924,65
2160,2723,Mystery Men,1999.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3.08974358974359,39
3312,4270,"Mummy Returns, The",2001.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,3.088888888888889,45
2937,3752,"Me, Myself & Irene",2000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0869565217391304,46
2824,3617,Road Trip,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0853658536585367,41
1883,2371,Fletch,1985.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3.0833333333333335,24
3894,5219,Resident Evil,2002.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3.0833333333333335,30
148,168,First Knight,1995.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0833333333333335,54
831,1020,Cool Runnings,1993.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.081081081081081,37
6348,46530,Superman Returns,2006.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3.08,25
291,315,"Specialist, The",1994.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3.0789473684210527,38
1126,1367,101 Dalmatians,1996.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3.074468085106383,47
4,5,Father of the Bride Part II,1995.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0714285714285716,49
683,830,"First Wives Club, The",1996.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0714285714285716,21
1460,1876,Deep Impact,1998.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.0697674418604652,43
1378,1722,Tomorrow Never Dies,1997.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3.066666666666667,45
3601,4718,American Pie 2,2001.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.066666666666667,45
3373,4369,"Fast and the Furious, The",2001.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3.066666666666667,45
3086,5171,"Time Machine, The",2002.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.066666666666667,30
3085,3959,"Time Machine, The",1960.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.066666666666667,30
1586,2014,Freaky Friday,1977.0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3.0625,32
1587,6593,Freaky Friday,2003.0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3.0625,32
2590,3285,"Beach, The",2000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0625,32
347,370,Naked Gun 33 1/3: The Final Insult,1994.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.060344827586207,58
207,231,Dumb & Dumber (Dumb and Dumber),1994.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0601503759398496,133
4455,6287,Anger Management,2003.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0588235294117645,34
3144,4025,Miss Congeniality,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.0546875,64
1489,1917,Armageddon,1998.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0543478260869565,92
4137,5620,Sweet Home Alabama,2002.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0535714285714284,28
5299,8361,"Day After Tomorrow, The",2004.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3.05,50
2571,3263,White Men Can't Jump,1992.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.0454545454545454,22
3110,3988,How the Grinch Stole Christmas (a.k.a. The Grinch),2000.0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3.0454545454545454,33
573,637,Sgt. Bilko,1996.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0454545454545454,33
4581,6537,Terminator 3: Rise of the Machines,2003.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0444444444444443,45
3020,3863,"Cell, The",2000.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3.0444444444444443,45
1128,1371,Star Trek: The Motion Picture,1979.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0444444444444443,45
6744,56775,National Treasure: Book of Secrets,2007.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0416666666666665,24
4961,7173,Along Came Polly,2004.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0416666666666665,24
320,344,Ace Ventura: Pet Detective,1994.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.040372670807453,161
164,185,"Net, The",1995.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3.0401785714285716,112
3356,4343,Evolution,2001.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.037037037037037,27
3589,4700,"Princess Diaries, The",2001.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3.037037037037037,27
3093,3968,Bedazzled,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0357142857142856,28
3094,7708,Bedazzled,1967.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.0357142857142856,28
398,434,Cliffhanger,1993.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0346534653465347,101
6872,60074,Hancock,2008.0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,3.0344827586206895,29
1253,1552,Con Air,1997.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0338983050847457,59
1215,1485,Liar Liar,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0337837837837838,74
3718,4890,Shallow Hal,2001.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.032258064516129,31
621,724,"Craft, The",1996.0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,3.032258064516129,31
2555,3247,Sister Act,1992.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.0277777777777777,36
1134,1377,Batman Returns,1992.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.025,60
6588,53121,Shrek the Third,2007.0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,3.0238095238095237,21
90,95,Broken Arrow,1996.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3.023529411764706,85
91,54121,Broken Arrow,1950.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.023529411764706,85
1890,2378,Police Academy,1984.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.022727272727273,22
1413,1792,U.S. Marshals,1998.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3.0217391304347827,23
2101,2641,Superman II,1980.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.020408163265306,49
839,1027,Robin Hood: Prince of Thieves,1991.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.017857142857143,28
1423,1805,Wild Things,1998.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,3.0161290322580645,31
3917,5266,Panic Room,2002.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,37
2226,2805,Mickey Blue Eyes,1999.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,23
2156,2717,Ghostbusters II,1989.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.0,47
5866,30793,Charlie and the Chocolate Factory,2005.0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,3.0,61
6573,52722,Spider-Man 3,2007.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,3.0,44
531,586,Home Alone,1990.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2.9956896551724137,116
2075,2605,Entrapment,1999.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.988372093023256,43
6329,45672,Click,2006.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,2.9782608695652173,23
1232,1513,Romy and Michele's High School Reunion,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.9655172413793105,29
2693,3438,Teenage Mutant Ninja Turtles,1990.0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,2.9655172413793105,29
2694,113348,Teenage Mutant Ninja Turtles,2014.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2.9655172413793105,29
3337,4310,Pearl Harbor,2001.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2.9651162790697674,43
2199,2770,Bowfinger,1999.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.960526315789474,38
4033,5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2),2002.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.959016393442623,61
2060,2581,Never Been Kissed,1999.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.9583333333333335,36
280,303,"Quick and the Dead, The",1995.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2.953125,32
120,135,Down Periscope,1996.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.9516129032258065,31
3282,4232,Spy Kids,2001.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2.9464285714285716,28
249,273,Mary Shelley's Frankenstein (Frankenstein),1994.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.9464285714285716,28
1283,1597,Conspiracy Theory,1997.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2.941860465116279,43
2820,3608,Pee-wee's Big Adventure,1985.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.94,25
1277,1590,Event Horizon,1997.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.94,25
3226,4148,Hannibal,2001.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.9358974358974357,39
1155,1405,Beavis and Butt-Head Do America,1996.0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2.935483870967742,31
1573,2002,Lethal Weapon 3,1992.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2.9347826086956523,46
445,485,Last Action Hero,1993.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,2.9339622641509435,53
2669,3409,Final Destination,2000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2.9285714285714284,35
